Log file open, 03/08/23 14:51:18
[2023.03.08-13.54.52:294][807]LogBlueprintUserMessages: [DayNightCycle_C_1] -690.068817
[2023.03.08-13.54.52:305][808]LogBlueprintUserMessages: [DayNightCycle_C_1] -690.164566
[2023.03.08-13.54.52:314][809]LogBlueprintUserMessages: [DayNightCycle_C_1] -690.27832
[2023.03.08-13.54.52:323][810]LogBlueprintUserMessages: [DayNightCycle_C_1] -690.367584
[2023.03.08-13.54.52:334][811]LogBlueprintUserMessages: [DayNightCycle_C_1] -690.463562
[2023.03.08-13.54.52:343][812]LogBlueprintUserMessages: [DayNightCycle_C_1] -690.568314
[2023.03.08-13.54.52:352][813]LogBlueprintUserMessages: [DayNightCycle_C_1] -690.661545
[2023.03.08-13.54.52:362][814]LogBlueprintUserMessages: [DayNightCycle_C_1] -690.754471
[2023.03.08-13.54.52:372][815]LogBlueprintUserMessages: [DayNightCycle_C_1] -690.847931
[2023.03.08-13.54.52:382][816]LogBlueprintUserMessages: [DayNightCycle_C_1] -690.952911
[2023.03.08-13.54.52:392][817]LogBlueprintUserMessages: [DayNightCycle_C_1] -691.048584
[2023.03.08-13.54.52:402][818]LogBlueprintUserMessages: [DayNightCycle_C_1] -691.149368
[2023.03.08-13.54.52:411][819]LogBlueprintUserMessages: [DayNightCycle_C_1] -691.250381
[2023.03.08-13.54.52:421][820]LogBlueprintUserMessages: [DayNightCycle_C_1] -691.341171
[2023.03.08-13.54.52:431][821]LogBlueprintUserMessages: [DayNightCycle_C_1] -691.441269
[2023.03.08-13.54.52:440][822]LogBlueprintUserMessages: [DayNightCycle_C_1] -691.540985
[2023.03.08-13.54.52:451][823]LogBlueprintUserMessages: [DayNightCycle_C_1] -691.63475
[2023.03.08-13.54.52:460][824]LogBlueprintUserMessages: [DayNightCycle_C_1] -691.74614
[2023.03.08-13.54.52:470][825]LogBlueprintUserMessages: [DayNightCycle_C_1] -691.838074
[2023.03.08-13.54.52:479][826]LogBlueprintUserMessages: [DayNightCycle_C_1] -691.931381
[2023.03.08-13.54.52:488][827]LogBlueprintUserMessages: [DayNightCycle_C_1] -692.026367
[2023.03.08-13.54.52:498][828]LogBlueprintUserMessages: [DayNightCycle_C_1] -692.117538
[2023.03.08-13.54.52:507][829]LogBlueprintUserMessages: [DayNightCycle_C_1] -692.217789
[2023.03.08-13.54.52:517][830]LogBlueprintUserMessages: [DayNightCycle_C_1] -692.30896
[2023.03.08-13.54.52:526][831]LogBlueprintUserMessages: [DayNightCycle_C_1] -692.402954
[2023.03.08-13.54.52:535][832]LogBlueprintUserMessages: [DayNightCycle_C_1] -692.493591
[2023.03.08-13.54.52:545][833]LogBlueprintUserMessages: [DayNightCycle_C_1] -692.586594
[2023.03.08-13.54.52:554][834]LogBlueprintUserMessages: [DayNightCycle_C_1] -692.689209
[2023.03.08-13.54.52:565][835]LogBlueprintUserMessages: [DayNightCycle_C_1] -692.781143
[2023.03.08-13.54.52:575][836]LogBlueprintUserMessages: [DayNightCycle_C_1] -692.892303
[2023.03.08-13.54.52:584][837]LogBlueprintUserMessages: [DayNightCycle_C_1] -692.985382
[2023.03.08-13.54.52:594][838]LogBlueprintUserMessages: [DayNightCycle_C_1] -693.079071
[2023.03.08-13.54.52:603][839]LogBlueprintUserMessages: [DayNightCycle_C_1] -693.173218
[2023.03.08-13.54.52:613][840]LogBlueprintUserMessages: [DayNightCycle_C_1] -693.26622
[2023.03.08-13.54.52:622][841]LogBlueprintUserMessages: [DayNightCycle_C_1] -693.366394
[2023.03.08-13.54.52:632][842]LogBlueprintUserMessages: [DayNightCycle_C_1] -693.465271
[2023.03.08-13.54.52:641][843]LogBlueprintUserMessages: [DayNightCycle_C_1] -693.557739
[2023.03.08-13.54.52:651][844]LogBlueprintUserMessages: [DayNightCycle_C_1] -693.649826
[2023.03.08-13.54.52:660][845]LogBlueprintUserMessages: [DayNightCycle_C_1] -693.74855
[2023.03.08-13.54.52:670][846]LogBlueprintUserMessages: [DayNightCycle_C_1] -693.843994
[2023.03.08-13.54.52:680][847]LogBlueprintUserMessages: [DayNightCycle_C_1] -693.937607
[2023.03.08-13.54.52:690][848]LogBlueprintUserMessages: [DayNightCycle_C_1] -694.045715
[2023.03.08-13.54.52:700][849]LogBlueprintUserMessages: [DayNightCycle_C_1] -694.147491
[2023.03.08-13.54.52:710][850]LogBlueprintUserMessages: [DayNightCycle_C_1] -694.240036
[2023.03.08-13.54.52:719][851]LogBlueprintUserMessages: [DayNightCycle_C_1] -694.341202
[2023.03.08-13.54.52:729][852]LogBlueprintUserMessages: [DayNightCycle_C_1] -694.434357
[2023.03.08-13.54.52:739][853]LogBlueprintUserMessages: [DayNightCycle_C_1] -694.533615
[2023.03.08-13.54.52:748][854]LogBlueprintUserMessages: [DayNightCycle_C_1] -694.633636
[2023.03.08-13.54.52:758][855]LogBlueprintUserMessages: [DayNightCycle_C_1] -694.723434
[2023.03.08-13.54.52:766][856]LogBlueprintUserMessages: [DayNightCycle_C_1] -694.819183
[2023.03.08-13.54.52:776][857]LogBlueprintUserMessages: [DayNightCycle_C_1] -694.909134
[2023.03.08-13.54.52:787][858]LogBlueprintUserMessages: [DayNightCycle_C_1] -695.008926
[2023.03.08-13.54.52:797][859]LogBlueprintUserMessages: [DayNightCycle_C_1] -695.112381
[2023.03.08-13.54.52:806][860]LogBlueprintUserMessages: [DayNightCycle_C_1] -695.211792
[2023.03.08-13.54.52:817][861]LogBlueprintUserMessages: [DayNightCycle_C_1] -695.310898
[2023.03.08-13.54.52:825][862]LogBlueprintUserMessages: [DayNightCycle_C_1] -695.412979
[2023.03.08-13.54.52:836][863]LogBlueprintUserMessages: [DayNightCycle_C_1] -695.502396
[2023.03.08-13.54.52:845][864]LogBlueprintUserMessages: [DayNightCycle_C_1] -695.60463
[2023.03.08-13.54.52:854][865]LogBlueprintUserMessages: [DayNightCycle_C_1] -695.695572
[2023.03.08-13.54.52:864][866]LogBlueprintUserMessages: [DayNightCycle_C_1] -695.789642
[2023.03.08-13.54.52:874][867]LogBlueprintUserMessages: [DayNightCycle_C_1] -695.892487
[2023.03.08-13.54.52:883][868]LogBlueprintUserMessages: [DayNightCycle_C_1] -695.984573
[2023.03.08-13.54.52:893][869]LogBlueprintUserMessages: [DayNightCycle_C_1] -696.082077
[2023.03.08-13.54.52:903][870]LogBlueprintUserMessages: [DayNightCycle_C_1] -696.183853
[2023.03.08-13.54.52:914][871]LogBlueprintUserMessages: [DayNightCycle_C_1] -696.276169
[2023.03.08-13.54.52:923][872]LogBlueprintUserMessages: [DayNightCycle_C_1] -696.38649
[2023.03.08-13.54.52:934][873]LogBlueprintUserMessages: [DayNightCycle_C_1] -696.477127
[2023.03.08-13.54.52:943][874]LogBlueprintUserMessages: [DayNightCycle_C_1] -696.592407
[2023.03.08-13.54.52:953][875]LogBlueprintUserMessages: [DayNightCycle_C_1] -696.685104
[2023.03.08-13.54.52:962][876]LogBlueprintUserMessages: [DayNightCycle_C_1] -696.783829
[2023.03.08-13.54.52:972][877]LogBlueprintUserMessages: [DayNightCycle_C_1] -696.870575
[2023.03.08-13.54.52:981][878]LogBlueprintUserMessages: [DayNightCycle_C_1] -696.970215
[2023.03.08-13.54.52:990][879]LogBlueprintUserMessages: [DayNightCycle_C_1] -697.06459
[2023.03.08-13.54.53:000][880]LogBlueprintUserMessages: [DayNightCycle_C_1] -697.156982
[2023.03.08-13.54.53:010][881]LogBlueprintUserMessages: [DayNightCycle_C_1] -697.255554
[2023.03.08-13.54.53:020][882]LogBlueprintUserMessages: [DayNightCycle_C_1] -697.350235
[2023.03.08-13.54.53:030][883]LogBlueprintUserMessages: [DayNightCycle_C_1] -697.448883
[2023.03.08-13.54.53:039][884]LogBlueprintUserMessages: [DayNightCycle_C_1] -697.552719
[2023.03.08-13.54.53:049][885]LogBlueprintUserMessages: [DayNightCycle_C_1] -697.646179
[2023.03.08-13.54.53:059][886]LogBlueprintUserMessages: [DayNightCycle_C_1] -697.744598
[2023.03.08-13.54.53:069][887]LogBlueprintUserMessages: [DayNightCycle_C_1] -697.846756
[2023.03.08-13.54.53:078][888]LogBlueprintUserMessages: [DayNightCycle_C_1] -697.94075
[2023.03.08-13.54.53:087][889]LogBlueprintUserMessages: [DayNightCycle_C_1] -698.032837
[2023.03.08-13.54.53:096][890]LogBlueprintUserMessages: [DayNightCycle_C_1] -698.125839
[2023.03.08-13.54.53:107][891]LogBlueprintUserMessages: [DayNightCycle_C_1] -698.220291
[2023.03.08-13.54.53:117][892]LogBlueprintUserMessages: [DayNightCycle_C_1] -698.327026
[2023.03.08-13.54.53:126][893]LogBlueprintUserMessages: [DayNightCycle_C_1] -698.429108
[2023.03.08-13.54.53:136][894]LogBlueprintUserMessages: [DayNightCycle_C_1] -698.522186
[2023.03.08-13.54.53:148][895]LogBlueprintUserMessages: [DayNightCycle_C_1] -698.616791
[2023.03.08-13.54.53:157][896]LogBlueprintUserMessages: [DayNightCycle_C_1] -698.726425
[2023.03.08-13.54.53:166][897]LogBlueprintUserMessages: [DayNightCycle_C_1] -698.818283
[2023.03.08-13.54.53:176][898]LogBlueprintUserMessages: [DayNightCycle_C_1] -698.911438
[2023.03.08-13.54.53:186][899]LogBlueprintUserMessages: [DayNightCycle_C_1] -699.009628
[2023.03.08-13.54.53:196][900]LogBlueprintUserMessages: [DayNightCycle_C_1] -699.109039
[2023.03.08-13.54.53:205][901]LogBlueprintUserMessages: [DayNightCycle_C_1] -699.209442
[2023.03.08-13.54.53:214][902]LogBlueprintUserMessages: [DayNightCycle_C_1] -699.302063
[2023.03.08-13.54.53:223][903]LogBlueprintUserMessages: [DayNightCycle_C_1] -699.392853
[2023.03.08-13.54.53:232][904]LogBlueprintUserMessages: [DayNightCycle_C_1] -699.484406
[2023.03.08-13.54.53:242][905]LogBlueprintUserMessages: [DayNightCycle_C_1] -699.576035
[2023.03.08-13.54.53:253][906]LogBlueprintUserMessages: [DayNightCycle_C_1] -699.678116
[2023.03.08-13.54.53:263][907]LogBlueprintUserMessages: [DayNightCycle_C_1] -699.779587
[2023.03.08-13.54.53:272][908]LogBlueprintUserMessages: [DayNightCycle_C_1] -699.881363
[2023.03.08-13.54.53:282][909]LogBlueprintUserMessages: [DayNightCycle_C_1] -699.977722
[2023.03.08-13.54.53:293][910]LogBlueprintUserMessages: [DayNightCycle_C_1] -700.076294
[2023.03.08-13.54.53:303][911]LogBlueprintUserMessages: [DayNightCycle_C_1] -700.183105
[2023.03.08-13.54.53:312][912]LogBlueprintUserMessages: [DayNightCycle_C_1] -700.283127
[2023.03.08-13.54.53:321][913]LogBlueprintUserMessages: [DayNightCycle_C_1] -700.378952
[2023.03.08-13.54.53:330][914]LogBlueprintUserMessages: [DayNightCycle_C_1] -700.470505
[2023.03.08-13.54.53:339][915]LogBlueprintUserMessages: [DayNightCycle_C_1] -700.561371
[2023.03.08-13.54.53:349][916]LogBlueprintUserMessages: [DayNightCycle_C_1] -700.651245
[2023.03.08-13.54.53:359][917]LogBlueprintUserMessages: [DayNightCycle_C_1] -700.748901
[2023.03.08-13.54.53:369][918]LogBlueprintUserMessages: [DayNightCycle_C_1] -700.850754
[2023.03.08-13.54.53:380][919]LogBlueprintUserMessages: [DayNightCycle_C_1] -700.943527
[2023.03.08-13.54.53:390][920]LogBlueprintUserMessages: [DayNightCycle_C_1] -701.053925
[2023.03.08-13.54.53:399][921]LogBlueprintUserMessages: [DayNightCycle_C_1] -701.154251
[2023.03.08-13.54.53:408][922]LogBlueprintUserMessages: [DayNightCycle_C_1] -701.24794
[2023.03.08-13.54.53:418][923]LogBlueprintUserMessages: [DayNightCycle_C_1] -701.340103
[2023.03.08-13.54.53:427][924]LogBlueprintUserMessages: [DayNightCycle_C_1] -701.436996
[2023.03.08-13.54.53:436][925]LogBlueprintUserMessages: [DayNightCycle_C_1] -701.528397
[2023.03.08-13.54.53:446][926]LogBlueprintUserMessages: [DayNightCycle_C_1] -701.622772
[2023.03.08-13.54.53:455][927]LogBlueprintUserMessages: [DayNightCycle_C_1] -701.724548
[2023.03.08-13.54.53:465][928]LogBlueprintUserMessages: [DayNightCycle_C_1] -701.814957
[2023.03.08-13.54.53:476][929]LogBlueprintUserMessages: [DayNightCycle_C_1] -701.915359
[2023.03.08-13.54.53:486][930]LogBlueprintUserMessages: [DayNightCycle_C_1] -702.017975
[2023.03.08-13.54.53:496][931]LogBlueprintUserMessages: [DayNightCycle_C_1] -702.118759
[2023.03.08-13.54.53:505][932]LogBlueprintUserMessages: [DayNightCycle_C_1] -702.21962
[2023.03.08-13.54.53:514][933]LogBlueprintUserMessages: [DayNightCycle_C_1] -702.312851
[2023.03.08-13.54.53:524][934]LogBlueprintUserMessages: [DayNightCycle_C_1] -702.407684
[2023.03.08-13.54.53:534][935]LogBlueprintUserMessages: [DayNightCycle_C_1] -702.506561
[2023.03.08-13.54.53:544][936]LogBlueprintUserMessages: [DayNightCycle_C_1] -702.605362
[2023.03.08-13.54.53:553][937]LogBlueprintUserMessages: [DayNightCycle_C_1] -702.700653
[2023.03.08-13.54.53:562][938]LogBlueprintUserMessages: [DayNightCycle_C_1] -702.791977
[2023.03.08-13.54.53:571][939]LogBlueprintUserMessages: [DayNightCycle_C_1] -702.885513
[2023.03.08-13.54.53:581][940]LogBlueprintUserMessages: [DayNightCycle_C_1] -702.979431
[2023.03.08-13.54.53:591][941]LogBlueprintUserMessages: [DayNightCycle_C_1] -703.07785
[2023.03.08-13.54.53:600][942]LogBlueprintUserMessages: [DayNightCycle_C_1] -703.172607
[2023.03.08-13.54.53:611][943]LogBlueprintUserMessages: [DayNightCycle_C_1] -703.265686
[2023.03.08-13.54.53:621][944]LogBlueprintUserMessages: [DayNightCycle_C_1] -703.373947
[2023.03.08-13.54.53:631][945]LogBlueprintUserMessages: [DayNightCycle_C_1] -703.477097
[2023.03.08-13.54.53:640][946]LogBlueprintUserMessages: [DayNightCycle_C_1] -703.577881
[2023.03.08-13.54.53:650][947]LogBlueprintUserMessages: [DayNightCycle_C_1] -703.671265
[2023.03.08-13.54.53:660][948]LogBlueprintUserMessages: [DayNightCycle_C_1] -703.766022
[2023.03.08-13.54.53:670][949]LogBlueprintUserMessages: [DayNightCycle_C_1] -703.864594
[2023.03.08-13.54.53:680][950]LogBlueprintUserMessages: [DayNightCycle_C_1] -703.968124
[2023.03.08-13.54.53:689][951]LogBlueprintUserMessages: [DayNightCycle_C_1] -704.064407
[2023.03.08-13.54.53:699][952]LogBlueprintUserMessages: [DayNightCycle_C_1] -704.162216
[2023.03.08-13.54.53:708][953]LogBlueprintUserMessages: [DayNightCycle_C_1] -704.257355
[2023.03.08-13.54.53:717][954]LogBlueprintUserMessages: [DayNightCycle_C_1] -704.347534
[2023.03.08-13.54.53:728][955]LogBlueprintUserMessages: [DayNightCycle_C_1] -704.440079
[2023.03.08-13.54.53:738][956]LogBlueprintUserMessages: [DayNightCycle_C_1] -704.553757
[2023.03.08-13.54.53:747][957]LogBlueprintUserMessages: [DayNightCycle_C_1] -704.652863
[2023.03.08-13.54.53:757][958]LogBlueprintUserMessages: [DayNightCycle_C_1] -704.74678
[2023.03.08-13.54.53:767][959]LogBlueprintUserMessages: [DayNightCycle_C_1] -704.846573
[2023.03.08-13.54.53:777][960]LogBlueprintUserMessages: [DayNightCycle_C_1] -704.940033
[2023.03.08-13.54.53:786][961]LogBlueprintUserMessages: [DayNightCycle_C_1] -705.040817
[2023.03.08-13.54.53:796][962]LogBlueprintUserMessages: [DayNightCycle_C_1] -705.132065
[2023.03.08-13.54.53:805][963]LogBlueprintUserMessages: [DayNightCycle_C_1] -705.230942
[2023.03.08-13.54.53:814][964]LogBlueprintUserMessages: [DayNightCycle_C_1] -705.323639
[2023.03.08-13.54.53:824][965]LogBlueprintUserMessages: [DayNightCycle_C_1] -705.415039
[2023.03.08-13.54.53:834][966]LogBlueprintUserMessages: [DayNightCycle_C_1] -705.518646
[2023.03.08-13.54.53:844][967]LogBlueprintUserMessages: [DayNightCycle_C_1] -705.618134
[2023.03.08-13.54.53:854][968]LogBlueprintUserMessages: [DayNightCycle_C_1] -705.720444
[2023.03.08-13.54.53:864][969]LogBlueprintUserMessages: [DayNightCycle_C_1] -705.817032
[2023.03.08-13.54.53:873][970]LogBlueprintUserMessages: [DayNightCycle_C_1] -705.915604
[2023.03.08-13.54.53:882][971]LogBlueprintUserMessages: [DayNightCycle_C_1] -706.008759
[2023.03.08-13.54.53:892][972]LogBlueprintUserMessages: [DayNightCycle_C_1] -706.101227
[2023.03.08-13.54.53:901][973]LogBlueprintUserMessages: [DayNightCycle_C_1] -706.193619
[2023.03.08-13.54.53:910][974]LogBlueprintUserMessages: [DayNightCycle_C_1] -706.286316
[2023.03.08-13.54.53:920][975]LogBlueprintUserMessages: [DayNightCycle_C_1] -706.380692
[2023.03.08-13.54.53:929][976]LogBlueprintUserMessages: [DayNightCycle_C_1] -706.4814
[2023.03.08-13.54.53:940][977]LogBlueprintUserMessages: [DayNightCycle_C_1] -706.573105
[2023.03.08-13.54.53:949][978]LogBlueprintUserMessages: [DayNightCycle_C_1] -706.683197
[2023.03.08-13.54.53:961][979]LogBlueprintUserMessages: [DayNightCycle_C_1] -706.771317
[2023.03.08-13.54.53:970][980]LogBlueprintUserMessages: [DayNightCycle_C_1] -706.885834
[2023.03.08-13.54.53:979][981]LogBlueprintUserMessages: [DayNightCycle_C_1] -706.978302
[2023.03.08-13.54.53:989][982]LogBlueprintUserMessages: [DayNightCycle_C_1] -707.07222
[2023.03.08-13.54.53:998][983]LogBlueprintUserMessages: [DayNightCycle_C_1] -707.170944
[2023.03.08-13.54.54:007][984]LogBlueprintUserMessages: [DayNightCycle_C_1] -707.263718
[2023.03.08-13.54.54:017][985]LogBlueprintUserMessages: [DayNightCycle_C_1] -707.355499
[2023.03.08-13.54.54:026][986]LogBlueprintUserMessages: [DayNightCycle_C_1] -707.448273
[2023.03.08-13.54.54:036][987]LogBlueprintUserMessages: [DayNightCycle_C_1] -707.546463
[2023.03.08-13.54.54:049][988]LogBlueprintUserMessages: [DayNightCycle_C_1] -707.643204
[2023.03.08-13.54.54:060][989]LogBlueprintUserMessages: [DayNightCycle_C_1] -707.771225
[2023.03.08-13.54.54:069][990]LogBlueprintUserMessages: [DayNightCycle_C_1] -707.886047
[2023.03.08-13.54.54:080][991]LogBlueprintUserMessages: [DayNightCycle_C_1] -707.973862
[2023.03.08-13.54.54:089][992]LogBlueprintUserMessages: [DayNightCycle_C_1] -708.080673
[2023.03.08-13.54.54:098][993]LogBlueprintUserMessages: [DayNightCycle_C_1] -708.170776
[2023.03.08-13.54.54:108][994]LogBlueprintUserMessages: [DayNightCycle_C_1] -708.265533
[2023.03.08-13.54.54:117][995]LogBlueprintUserMessages: [DayNightCycle_C_1] -708.360214
[2023.03.08-13.54.54:127][996]LogBlueprintUserMessages: [DayNightCycle_C_1] -708.454666
[2023.03.08-13.54.54:137][997]LogBlueprintUserMessages: [DayNightCycle_C_1] -708.55545
[2023.03.08-13.54.54:146][998]LogBlueprintUserMessages: [DayNightCycle_C_1] -708.652954
[2023.03.08-13.54.54:156][999]LogBlueprintUserMessages: [DayNightCycle_C_1] -708.750458
[2023.03.08-13.54.54:165][  0]LogBlueprintUserMessages: [DayNightCycle_C_1] -708.843994
[2023.03.08-13.54.54:175][  1]LogBlueprintUserMessages: [DayNightCycle_C_1] -708.940582
[2023.03.08-13.54.54:184][  2]LogBlueprintUserMessages: [DayNightCycle_C_1] -709.036942
[2023.03.08-13.54.54:195][  3]LogBlueprintUserMessages: [DayNightCycle_C_1] -709.127808
[2023.03.08-13.54.54:205][  4]LogBlueprintUserMessages: [DayNightCycle_C_1] -709.243088
[2023.03.08-13.54.54:215][  5]LogBlueprintUserMessages: [DayNightCycle_C_1] -709.34288
[2023.03.08-13.54.54:225][  6]LogBlueprintUserMessages: [DayNightCycle_C_1] -709.441376
[2023.03.08-13.54.54:235][  7]LogBlueprintUserMessages: [DayNightCycle_C_1] -709.54155
[2023.03.08-13.54.54:246][  8]LogBlueprintUserMessages: [DayNightCycle_C_1] -709.637146
[2023.03.08-13.54.54:255][  9]LogBlueprintUserMessages: [DayNightCycle_C_1] -709.739685
[2023.03.08-13.54.54:264][ 10]LogBlueprintUserMessages: [DayNightCycle_C_1] -709.833908
[2023.03.08-13.54.54:274][ 11]LogBlueprintUserMessages: [DayNightCycle_C_1] -709.923401
[2023.03.08-13.54.54:283][ 12]LogBlueprintUserMessages: [DayNightCycle_C_1] -710.017548
[2023.03.08-13.54.54:293][ 13]LogBlueprintUserMessages: [DayNightCycle_C_1] -710.115509
[2023.03.08-13.54.54:303][ 14]LogBlueprintUserMessages: [DayNightCycle_C_1] -710.213928
[2023.03.08-13.54.54:313][ 15]LogBlueprintUserMessages: [DayNightCycle_C_1] -710.312729
[2023.03.08-13.54.54:323][ 16]LogBlueprintUserMessages: [DayNightCycle_C_1] -710.417786
[2023.03.08-13.54.54:333][ 17]LogBlueprintUserMessages: [DayNightCycle_C_1] -710.516663
[2023.03.08-13.54.54:342][ 18]LogBlueprintUserMessages: [DayNightCycle_C_1] -710.611649
[2023.03.08-13.54.54:353][ 19]LogBlueprintUserMessages: [DayNightCycle_C_1] -710.707703
[2023.03.08-13.54.54:362][ 20]LogBlueprintUserMessages: [DayNightCycle_C_1] -710.811157
[2023.03.08-13.54.54:372][ 21]LogBlueprintUserMessages: [DayNightCycle_C_1] -710.909271
[2023.03.08-13.54.54:382][ 22]LogBlueprintUserMessages: [DayNightCycle_C_1] -711.003876
[2023.03.08-13.54.54:391][ 23]LogBlueprintUserMessages: [DayNightCycle_C_1] -711.103592
[2023.03.08-13.54.54:401][ 24]LogBlueprintUserMessages: [DayNightCycle_C_1] -711.197281
[2023.03.08-13.54.54:410][ 25]LogBlueprintUserMessages: [DayNightCycle_C_1] -711.291885
[2023.03.08-13.54.54:419][ 26]LogBlueprintUserMessages: [DayNightCycle_C_1] -711.385269
[2023.03.08-13.54.54:430][ 27]LogBlueprintUserMessages: [DayNightCycle_C_1] -711.479568
[2023.03.08-13.54.54:440][ 28]LogBlueprintUserMessages: [DayNightCycle_C_1] -711.591873
[2023.03.08-13.54.54:449][ 29]LogBlueprintUserMessages: [DayNightCycle_C_1] -711.685562
[2023.03.08-13.54.54:459][ 30]LogBlueprintUserMessages: [DayNightCycle_C_1] -711.781082
[2023.03.08-13.54.54:468][ 31]LogBlueprintUserMessages: [DayNightCycle_C_1] -711.874924
[2023.03.08-13.54.54:478][ 32]LogBlueprintUserMessages: [DayNightCycle_C_1] -711.968613
[2023.03.08-13.54.54:487][ 33]LogBlueprintUserMessages: [DayNightCycle_C_1] -712.064133
[2023.03.08-13.54.54:497][ 34]LogBlueprintUserMessages: [DayNightCycle_C_1] -712.15683
[2023.03.08-13.54.54:508][ 35]LogBlueprintUserMessages: [DayNightCycle_C_1] -712.260132
[2023.03.08-13.54.54:517][ 36]LogBlueprintUserMessages: [DayNightCycle_C_1] -712.370605
[2023.03.08-13.54.54:525][ 37]LogBlueprintUserMessages: [DayNightCycle_C_1] -712.457275
[2023.03.08-13.54.54:535][ 38]LogBlueprintUserMessages: [DayNightCycle_C_1] -712.545319
[2023.03.08-13.54.54:547][ 39]LogBlueprintUserMessages: [DayNightCycle_C_1] -712.637024
